,Address,Lot_Size,Price,Unit,latitude,longitude
268,"12965 Boy Scout Camp Rd, Frazier Park, CA 93225",2.28,150000.0,acres lot,34.7464,-119.12444
269,"610 Main St, Taft, CA 93268",0.21999540863177228,150000.0,sqft lot,35.141,-119.461
270,"0 Gardner Field Rd, Taft, CA 93268",12.04,129900.0,acres lot,35.1368,-119.44473
271,"0 Copus Rd, Maricopa, CA 93252",39.95,99800.0,acres lot,45.4938,-76.68782
272,"15712 Berne Ct, Pine Mountain Club, CA 93222",0.81,84900.0,acres lot,34.8522,-119.15646
273,"15913 Wildwood Dr, Pine Mountain Club, CA 93222",0.23526170798898072,79900.0,sqft lot,34.853,-119.15995
274,"2224 Saint Anton Dr, Pine Mountain Club, CA 93222",0.2328971533516988,79000.0,sqft lot,34.84,-119.1605
275,"1604 Linden Dr, Pine Mountain Club, CA 93222",0.24455922865013774,69999.0,sqft lot,34.839,-119.1472
276,"16520 Huron Dr, Pine Mountain Club, CA 93222",0.24533976124885215,69000.0,sqft lot,34.8548,-119.17100
277,"0 Tecuya Ave, Frazier Park, CA 93225",0.54,65000.0,acres lot,34.7504,-119.10591836956
278,"15227 Nesthorn Way, Pine Mountain Club, CA 93222",0.4,63400.0,acres lot,34.8528,-119.14941
279,"75 Pato Ave, New Cuyama, CA 93254",0.26,62000.0,acres lot,34.9457,-119.69141
280,"16620 Sandalwood Dr, Pine Mountain Club, CA 93222",0.23569788797061525,58900.0,sqft lot,34.851,-119.1732
281,"0 Boy Scout Camp Rd, Frazier Park, CA 93225",2.84,50000.0,acres lot,34.741,-119.11640
282,"2029 Zermatt Dr, Pine Mountain Club, CA 93222",0.23999081726354454,49000.0,sqft lot,34.844,-119.1564
283,"15433 Live Oak Way, Pine Mountain Club, CA 93222",0.23197887970615244,49000.0,sqft lot,34.84,-119.1520
284,"1612 Dogwood Way, Frazier Park, CA 93225",0.3,49000.0,acres lot,34.817,-119.0215
285,"15120 Acacia Way, Pine Mountain Club, CA 93222",0.24178145087235997,47000.0,sqft lot,34.839,-119.1454
286,"720 Philippine St, Taft, CA 93268",0.21007805325987144,45000.0,sqft lot,35.13,-119.4775
287,"14200 Yellowstone Dr, Frazier Park, CA 93225",0.63,21695.0,acres lot,34.849,-119.1302
288,"2236 Saint Bernard Dr, Pine Mountain Club, CA 93222",0.35,21695.0,acres lot,34.849,-119.1523
289,"1800 Matterhorn Dr, Pine Mountain Club, CA 93222",0.4,20000.0,acres lot,34.840,-119.1593
290,"290-292 Rosario Park Rd, Santa Barbara, CA 93105",0.85,449000.0,acres lot,34.516,-119.8330
291,"0 Perkins Rd, New Cuyama, CA 93254",100.99,430000.0,acres lot,34.8911,-119.7049
292,"0 Wildlife Rd, Frazier Park, CA 93225",25.0,265000.0,acres lot,34.74517,-119.102947
293,"0 Chino Larson Rd, Frazier Park, CA 93225",35.0,175000.0,acres lot,34.7234,-119.11648
294,"2045 Woodland Dr, Pine Mountain Club, CA 93222",0.23225436179981634,45000.0,sqft lot,34.844,-119.1518
295,"1813 Freeman Dr, Pine Mountain Club, CA 93222",0.3,39999.0,acres lot,34.8410,-119.162
296,"1621 Zermatt Dr, Pine Mountain Club, CA 93222",0.38,39900.0,acres lot,34.834,-119.1509
297,"0 E Avenue R, Littlerock, CA 93543",40.22,999900.0,acres lot,34.5726,-117.88536
298,"Tierra Subida Ave #Q8, Palmdale, CA 93551",35.0,999000.0,acres lot,34.553,-118.1419
299,"0 Highway 43, Wasco, CA 93280",13.25,995000.0,acres lot,35.6015,-119.32814
300,"Near Gaskell Road & 75th Stw, Rosamond, CA 93560",75.5,995000.0,acres lot,34.8641,-118.16340
301,"0 Vac 20 Stw Vic Ave #G10, Lancaster, CA 93536",4.36,985000.0,acres lot,34.648,-118.1819
302,"15313 Gosford Rd, Bakersfield, CA 93313",9.26,972500.0,acres lot,35.2170,-119.09333
303,"E Avenue Vac Corner Ave #I, Lancaster, CA 93535",38.59,964750.0,acres lot,34.767,-117.7301
304,"0 Apn #75-040-07, Bakersfield, CA 93307",639.82,959730.0,acres lot,35.3224,-118.9977
305,"116 W Ash St, Taft, CA 93268",38.46,950000.0,acres lot,35.152,-119.4447
306,"52 Nd Stw Pav Vic Avenue Rd #K14, Lancaster, CA 93536",4.54,950000.0,acres lot,34.738,-118.3253
307,"60 Saint West & Rosamond Blvd, Rosamond, CA 93560",32.5,949999.0,acres lot,34.8641,-118.16340
308,"1800 S Chester Ave, Bakersfield, CA 93304",1.08,949900.0,acres lot,35.3387,-119.01765
309,"20th West & Ave #H4, Lancaster, CA 93534",11.27,920000.0,acres lot,34.6981,-118.13661
310,"35442 Lancaster Rd, Lebec, CA 93243",140.0,910000.0,acres lot,34.7649,-118.72445
311,"0 Kaspar Mountain Ct, Bakersfield, CA 93313",10.53,909600.0,acres lot,35.21,-119.09163
312,"0 Rayburn Rd, Palmdale, CA 93550",10.04,900000.0,acres lot,34.57192898697,-118.13364838742
313,"2501 Vac Corner 25th Ste Ave #J, Lancaster, CA 93535",8.68,900000.0,acres lot,34.641,-117.6903
314,"25th St E #E, Lancaster, CA 93535",8.68,900000.0,acres lot,34.755,-118.0871
315,"Vic Of Ave #H8, Lancaster, CA 93536",15.23,900000.0,acres lot,34.726,-118.3901
316,"0 Mojave Barstow Hwy E #58, Mojave, CA 93501",29.26,900000.0,acres lot,35.038,-118.0060
317,"346 240th St #19-007, Rosamond, CA 93560",20.0,900000.0,acres lot,34.8376,-118.553
318,"346-240 25th, Rosamond, CA 93560",20.0,900000.0,acres lot,34.8641,-118.16340
319,"1605 W Rosamond Blvd, Rosamond, CA 93560",9.0,900000.0,acres lot,34.865,-118.1618
320,"0 Vac Avenue L Pav Vic 26th Stw, Lancaster, CA 93534",14.55,899900.0,acres lot,34.66,-117.6828
321,"38 Vac Avenue L Vic 38th Sta, Lancaster, CA 93536",9.96,899000.0,acres lot,34.81,-118.5468
322,"38902 25th St E, Palmdale, CA 93550",4.92,895000.0,acres lot,34.589,-118.0840
323,"42 42nd St W, Rosamond, CA 93560",41.12,890000.0,acres lot,34.8746,-118.20715
324,"Vic 42nd W Mojave Tropico Rd, Rosamond, CA 93560",41.12,890000.0,acres lot,34.891,-118.2113
325,"50 Saint W #ON, Rosamond, CA 93560",18.63,888888.0,acres lot,34.8707,-118.21919
326,"343-351-40 Dolphin Ave, Ridgecrest, CA 93555",42.74,777000.0,acres lot,35.60,-117.6981
327,"0 Interstate Hwy #5, Buttonwillow, CA 93206",3.18,776000.0,acres lot,35.359,-119.4765
328,"0 George St, Tehachapi, CA 93561",213.0,775000.0,acres lot,47.5617,-52.71080
329,"1 Neuralia Rd, California City, CA 93505",19.55,775000.0,acres lot,35.1258,-117.98590
330,"0 Woodford Tehachapi Rd, Tehachapi, CA 93561",5.14,750000.0,acres lot,35.18,-118.5199
331,"Inyokern Rd, Inyokern, CA 93527",23.28,749900.0,acres lot,35.6449,-117.7764
332,"25 Vac Corner 25th Ste Crosspointe Dr, Palmdale, CA 93550",9.57,700000.0,acres lot,34.609,-118.170
333,"13114 Olen Ave, Bakersfield, CA 93311",20.05,700000.0,acres lot,35.254,-119.2656
334,"0 W Valley Blvd #202-53, Tehachapi, CA 93561",9.79,699000.0,acres lot,35.1243,-118.4516
335,"Corner Avenue Trevor Ave #H6, Lancaster, CA 93534",1.54,699000.0,acres lot,34.701,-118.1338
336,"0 W Valley Blvd #202, Tehachapi, CA 93561",9.79,699000.0,acres lot,35.1243,-118.4516
337,"1 Vac Division St, Palmdale, CA 93551",21.39,699000.0,acres lot,34.591,-118.14696
338,"Division St #N8, Palmdale, CA 93550",21.39,699000.0,acres lot,34.591,-118.1293
339,"643 White Ln, Bakersfield, CA 93307",3.72,699000.0,acres lot,35.317,-118.9170
340,"0 State Highway 202 #2, Tehachapi, CA 93561",42.55,695000.0,acres lot,35.1323,-118.44907
341,"Flint St, North Edwards, CA 93523",156.0,690000.0,acres lot,35.022,-117.8192
342,"88 Mesa View Dr, Lebec, CA 93243",170.02,688000.0,acres lot,34.74433,-118.713653
343,"19000 Patterson Rd, Rosamond, CA 93560",39.09,680000.0,acres lot,34.836,-118.1639
344,"19000 W Patterson Rd, Rosamond, CA 93560",39.09,680000.0,acres lot,34.836,-118.1639
345,"W West Avenue G, Lancaster, CA 93536",509.0,675000.0,acres lot,34.733,-118.2107
346,"0 Quatal Canyon Rd, Maricopa, CA 93252",76.0,675000.0,acres lot,34.856,-119.2610
347,"18199 Castle Butte Rd, Edwards, CA 93523",112.23,672000.0,acres lot,35.036,-117.86350
348,"0 China Grade Loop, Bakersfield, CA 93308",0.63,650000.0,acres lot,35.433,-118.9903
349,"46403 Vac Division Vic Ave #G, Lancaster, CA 93535",9.45,650000.0,acres lot,34.686,-117.7762
350,"Youngblood Pl, Lancaster, CA 93534",1.9,650000.0,acres lot,34.67751,-118.156464
351,"6461 Neumarkel Rd, Bakersfield, CA 93307",30.13,650000.0,acres lot,35.297,-118.768
352,"14486 Boy Scout Camp Rd, Frazier Park, CA 93225",40.0,649000.0,acres lot,34.739,-119.1130
353,"0 Lockwood Valley Rd, Frazier Park, CA 93225",38.34,647747.0,acres lot,34.79,-119.0385
354,"0 Stine Rd, Bakersfield, CA 93309",2.08,645000.0,acres lot,35.3541,-119.04786
355,"0 Vac Corner Barrel Springs Rd, Palmdale, CA 93551",25.0,599000.0,acres lot,34.560,-118.1571
356,"Avenue #G, Lancaster, CA 93536",4.77,599000.0,acres lot,34.6761,-118.20558
357,"Corner 60th Stw Pav Ave #K, Lancaster, CA 93536",4.28,599000.0,acres lot,34.738,-118.3253
358,"1000 Physicians Blvd, Bakersfield, CA 93301",0.38,597990.0,acres lot,35.397,-119.00856
359,"W Avenue F, Lancaster, CA 93536",19.58,594998.0,acres lot,34.751,-118.2214
360,"Wasioja Rd, New Cuyama, CA 93254",205.16,590000.0,acres lot,34.943,-119.8107
361,"Highway 178, Lake Isabella, CA 93240",15.87,585000.0,acres lot,35.652,-118.3527
362,"2500 Haley St, Bakersfield, CA 93305",0.45,565000.0,acres lot,35.3941,-118.9767
363,"0 Holiday Ave, Rosamond, CA 93560",39.54,565000.0,acres lot,34.8495,-118.18812
364,"5000 Physicians Blvd, Bakersfield, CA 93301",0.35,550478.0,acres lot,35.3972,-119.0097
365,"16532 Lockwood Valley Rd, Frazier Park, CA 93225",1.99,550000.0,acres lot,34.751,-119.0720
366,"0 Old Town Rd #9, Tehachapi, CA 93561",39.57,550000.0,acres lot,35.126,-118.508
367,"90th Street West St, Lancaster, CA 93536",4.63,550000.0,acres lot,34.769,-118.289
368,"10th St W #N8, Palmdale, CA 93550",2.14,550000.0,acres lot,34.563,-118.14676
369,"4751 Planz Rd, Bakersfield, CA 93309",0.38,550000.0,acres lot,35.324,-119.05478
370,"0 Old Town Rd, Tehachapi, CA 93561",39.57,550000.0,acres lot,35.126,-118.508
371,"4420 Belle Ter, Bakersfield, CA 93309",0.43,550000.0,acres lot,35.347,-119.0515
372,"21043 Lutie Ave, Mojave, CA 93501",4.34,549000.0,acres lot,35.125,-118.1153
374,"Neuralia Rd, California City, CA 93505",4.78,525420.0,acres lot,35.1258,-117.98590
375,"E Avenue M, Lancaster, CA 93535",80.79,525135.0,acres lot,34.660,-117.742
376,"Frontage Rd, Rosamond, CA 93560",79.12,525000.0,acres lot,34.866,-118.17582
377,"0 Frontage Rd, Rosamond, CA 93560",79.12,525000.0,acres lot,34.866,-118.17582
378,"0 Abajo Rd #59, Tehachapi, CA 93561",36.19,519000.0,acres lot,35.116,-118.3980
379,"0 Abajo Ave, Tehachapi, CA 93561",36.19,519000.0,acres lot,35.116,-118.3980
380,"0 Vac Vic Johnson Road Ca Aqueduct, Palmdale, CA 93551",123.06,500000.0,acres lot,34.6013,-118.17911
381,"12 Th Stw Vic Ave N #M14, Palmdale, CA 93551",0.87,500000.0,acres lot,34.631,-118.2519
382,"0 California City Blvd #240, California City, CA 93505",1.85,500000.0,acres lot,35.206,-117.7136
383,"0 Denise Ave, Mojave, CA 93501",20.0,500000.0,acres lot,35.04795,-118.113993
384,"0 Vac Vic 15 Stw Ave #G6, Lancaster, CA 93536",10.28,498000.0,acres lot,34.6843,-118.22343
385,"0 Cameron Canyon Rd, Mojave, CA 93501",20.16,498000.0,acres lot,35.076,-118.3347
386,"0 Kimber Ave, Bakersfield, CA 93307",2.4,495999.0,acres lot,35.348,-118.90865
387,"0 Pinon St #0, Tehachapi, CA 93561",8.44,495000.0,acres lot,35.116,-118.4506
388,"10th St W, Lancaster, CA 93534",1.72,495000.0,acres lot,34.649,-118.1470
389,"0 Vac Vic Date Palm Korat Dr, Palmdale, CA 93551",13.98,495000.0,acres lot,34.583,-118.1559
390,"0 Lebec Rd, Lebec, CA 93243",17.29,495000.0,acres lot,34.8181,-118.88473
391,"0 W Pond Rd, Lost Hills, CA 93249",161.4,488000.0,acres lot,35.6163,-119.69434
392,"80th 80th Street Vac Cor #80, Lancaster, CA 93535",19.03,475750.0,acres lot,34.742,-117.7048
393,"43460 Newview Dr, Lake Hughes, CA 93532",40.38,475000.0,acres lot,34.670,-118.4514
394,"0 Vac Sierra Highway Vic Ave #E6, Lancaster, CA 93534",9.57,465000.0,acres lot,34.721,-118.1409
395,"Corner 45th Stw And Ave #I, Lancaster, CA 93536",4.22,464200.0,acres lot,34.6761,-118.20558
396,"4500 Vac Corner 45th Stw Ave #I, Lancaster, CA 93535",4.22,464200.0,acres lot,34.736,-118.1408
397,"13185 Clement St, North Edwards, CA 93523",0.21000918273645547,462000.0,sqft lot,35.016,-117.8434
398,"Division St #J13, Lancaster, CA 93534",2.62,456500.0,acres lot,34.714,-118.1380
399,"1 Avenue H, Lancaster, CA 93535",2.35,450000.0,acres lot,34.711,-117.7171
400,"8300 Foothill Rd, New Cuyama, CA 93254",76.43,450000.0,acres lot,34.93,-119.79104
401,"8 Vic SUITE 95, Palmdale, CA 93591",20.55,450000.0,acres lot,34.627,-118.2359
402,"Vic 95 St, Palmdale, CA 93591",20.08,450000.0,acres lot,34.6220,-117.960711
403,"Avenue Q St #VIC-95, Palmdale, CA 93591",20.08,450000.0,acres lot,34.582,-117.8651
404,"75 E Saint Vic Avenue St #U4, Littlerock, CA 93543",9.53,450000.0,acres lot,34.446,-117.9167
405,"11th St W, Palmdale, CA 93551",1.16,450000.0,acres lot,34.594,-118.1491
406,"1001 W Tehachapi Blvd, Tehachapi, CA 93561",1.57,450000.0,acres lot,35.132,-118.4659
407,"0 Highway 14, Cantil, CA 93519",29.58,450000.0,acres lot,35.258,-118.0012
408,"0 Highway 14, Mojave, CA 93501",29.58,450000.0,acres lot,35.130,-118.118
409,"26700 Ronnie Ave, Tehachapi, CA 93561",20.42,449990.0,acres lot,35.0886,-118.60549
410,"0 Apn #388-080-15, Bakersfield, CA 93306",20.0,449500.0,acres lot,35.3818,-118.94590
411,"0 Yerba Lindbergh Blvd, California City, CA 93505",2.5,449000.0,acres lot,35.1258,-117.98590
412,"Avenue E W #&-115, Lancaster, CA 93536",69.97,445000.0,acres lot,34.6761,-118.20558
413,"2413 Tiverton Dr, Bakersfield, CA 93311",0.31,410000.0,acres lot,35.3330,-119.13869
414,"Vic 40th Street E & Lancaster Blvd, Lancaster, CA 93535",10.0,400000.0,acres lot,34.6873,-118.10118
415,"L14 And 50th Street West St, Lancaster, CA 93536",0.25,400000.0,acres lot,37.07435958,-119.69937515307
416,"Joshua Blvd, Edwards, CA 93523",80.0,400000.0,acres lot,35.069,-117.7660
417,"33889 Madera St, Bakersfield, CA 93311",10.0,400000.0,acres lot,35.319,-119.11369
418,"0 235th St, Rosamond, CA 93560",40.0,400000.0,acres lot,34.83,-118.5469
419,"Avenue H Vic Stw #27, Lancaster, CA 93536",4.45,400000.0,acres lot,34.756,-118.3165
420,"W Vic Ave #D8-75, Lancaster, CA 93535",40.27,400000.0,acres lot,34.753,-117.7090
421,"Corner 75th Stw Ave #D12, Lancaster, CA 93536",10.07,400000.0,acres lot,34.753,-118.1921
422,"0 Apn #43610301, Bakersfield, CA 93306",6.9,400000.0,acres lot,35.3818,-118.94590
423,"0 Vac Corner Ave #R, Palmdale, CA 93591",163.08,399980.0,acres lot,34.609,-118.1794
424,"0 Vac Corner Avenue S 210, Palmdale, CA 93591",163.14,399980.0,acres lot,34.609,-118.1794
425,"3500 Corner Of Ave, Lancaster, CA 93536",4.06,399900.0,acres lot,34.6761,-118.20558
426,"Avenue #M, Lancaster, CA 93536",4.06,399900.0,acres lot,34.6761,-118.20558
427,"Corner Avenue Vic #K-160, Lancaster, CA 93535",80.12,399900.0,acres lot,34.632,-117.8146
428,"0 Frazier Mountain Rd, Lebec, CA 93243",64.18,399900.0,acres lot,34.817,-118.88261
429,"0 Edgar Ct, Bakersfield, CA 93306",2.69,399000.0,acres lot,34.1768,-118.95114
430,"W Kendall Ave, Ridgecrest, CA 93555",20.31,399000.0,acres lot,35.585,-117.6728
431,"Avenue M2, Lancaster, CA 93534",4.92,399000.0,acres lot,34.6,-118.1853
432,"0 Vac Avenue M2 Drt Vic 41st Sta, Lancaster, CA 93534",4.92,399000.0,acres lot,34.6,-118.1853
433,"0 Diamond St, Rosamond, CA 93560",0.69,399000.0,acres lot,34.860,-118.1643
434,"Diamond St, Rosamond, CA 93560",0.69,399000.0,acres lot,34.860,-118.1643
435,"0 Tecuya Dr, Frazier Park, CA 93225",21.31,399000.0,acres lot,34.8340,-119.0428
436,"0 Vac Corner Lanc Blvd, Lancaster, CA 93536",10.01,395000.0,acres lot,34.6761,-118.20558
437,"46000 Copco Ave, Lebec, CA 93243",27.43,395000.0,acres lot,34.7397,-118.7965
438,"7418 Wible Rd, Bakersfield, CA 93313",0.92,395000.0,acres lot,35.287,-119.0388
439,"9800 Kern Canyon Rd, Bakersfield, CA 93306",7.76,389900.0,acres lot,35.3864,-118.895
440,"34320 Cayley Way, Caliente, CA 93518",20.0,385000.0,acres lot,35.317,-118.4142
441,"9201 Panama Rd, Lamont, CA 93241",4.45,380000.0,acres lot,35.264,-118.90283
442,"0 Apn #225-351-46, Mojave, CA 93501",67.17,359900.0,acres lot,35.052,-118.17396
443,"0 Vac Cor #200, Lancaster, CA 93536",40.76,355000.0,acres lot,34.742,-117.7048
444,"0 Round Mountain Rd, Bakersfield, CA 93308",5.37,355000.0,acres lot,35.4355,-118.94316
445,"15th St W, Rosamond, CA 93560",9.32,354990.0,acres lot,34.865,-118.1583
446,"12526 Cornelia Way, Bakersfield, CA 93311",0.4,352000.0,acres lot,35.32271,-119.142632
447,"1509 Porty Ave, Bakersfield, CA 93313",2.5,350000.0,acres lot,35.2289,-119.0180
448,"0 State Highway 202 #B, Tehachapi, CA 93561",4.68,350000.0,acres lot,35.1323,-118.44907
449,"0 Tehachapi Willow Springs Rd #1, Tehachapi, CA 93561",19.47,350000.0,acres lot,35.13413,-118.403252
450,"9932223004 W Side Hwy #33, Mc Kittrick, CA 93251",6.65,350000.0,acres lot,35.305,-119.6234
451,"099-322-23-00-4 W Side Hwy #33, Mc Kittrick, CA 93251",6.65,350000.0,acres lot,35.305,-119.6234
452,"40th West And K #8, Lancaster, CA 93536",2.18,350000.0,acres lot,34.6761,-118.20558
453,"215 Th St, Lancaster, CA 93536",40.25,350000.0,acres lot,34.68,-117.6659
454,"75 Stw Vic Ave E #H4, Lancaster, CA 93536",19.63,350000.0,acres lot,34.764,-118.2514
455,"52nd East On Palmdale Blvd, Palmdale, CA 93552",10.0,350000.0,acres lot,34.5641,-118.03670
456,"A8/215 Vac Vic Ave, Lancaster, CA 93536",40.25,350000.0,acres lot,34.696,-118.3320
457,"Freeway Center Ct, Palmdale, CA 93551",0.88,350000.0,acres lot,34.59490,-118.197875
458,"10 Saint East Vic Ave S, Palmdale, CA 93550",2.07,350000.0,acres lot,34.598,-118.1108
459,"Royale Cir, Lancaster, CA 93536",1.72,350000.0,acres lot,34.631,-118.2036
460,"0 State Highway 202, Tehachapi, CA 93561",4.68,350000.0,acres lot,35.1279,-118.46768
461,"3319 Camino Hermanos, Lancaster, CA 93536",0.91,350000.0,acres lot,34.6449,-118.1911
462,"23 Vac 23 Stw Vic Ave #H-4, Lancaster, CA 93536",2.05,349000.0,acres lot,34.783,-118.1751
463,"23 Stw Vic Ave E #H-4, Lancaster, CA 93536",2.05,349000.0,acres lot,34.708,-118.1721
464,"0 Kern Canyon Rd, Bakersfield, CA 93306",0.88,348200.0,acres lot,35.3682,-118.9062
465,"15 Street, California City, CA 93505",20.0,340000.0,acres lot,35.1258,-117.98590
466,"16678 Mountain Climber Way, Tehachapi, CA 93561",20.79,340000.0,acres lot,35.058,-118.543
467,"Derby Cir, Lancaster, CA 93536",1.35,335000.0,acres lot,34.634,-118.2020
468,"0 Vac 7th Ste Vic Ave #L6, Lancaster, CA 93535",1.24,333500.0,acres lot,34.663,-117.6855
469,"41915 Loma Vis, Lancaster, CA 93536",0.83,329990.0,acres lot,34.6442,-118.1900
470,"0 Randsburg Mojave Rd, California City, CA 93505",326.03,326000.0,acres lot,35.136,-117.9305
471,"2nd St E, Lancaster, CA 93535",1.31,319900.0,acres lot,34.686,-118.1283
472,"2600 W Avenue O, Palmdale, CA 93551",2.39,319900.0,acres lot,34.6164,-118.17742
473,"0 Vac Shaner Road Vic Camares Dr, Palmdale, CA 93551",2.52,319000.0,acres lot,34.5406,-118.14400
474,"Shaner Road Vic Camares Dr, Palmdale, CA 93551",2.52,319000.0,acres lot,34.557,-118.1458
475,"0 Vac High Spgs, Palmdale, CA 93551",2.52,315000.0,acres lot,34.536,-118.1479
476,"8201 Vac Elizabath Lake Road Vic80ths, Palmdale, CA 93551",10.0,315000.0,acres lot,34.609,-118.1713
477,"4721 Diamond Bay Dr, Arvin, CA 93203",0.76,315000.0,acres lot,35.176,-118.9238
478,"1 Choctaw Dr #38619005, Bakersfield, CA 93308",6.23,311500.0,acres lot,35.438,-118.880
479,"80th Street West And Ave #H-10, Lancaster, CA 93536",9.62,310000.0,acres lot,34.6761,-118.20558
480,"80th St W #W, Lancaster, CA 93536",9.62,310000.0,acres lot,34.771,-118.2748
481,"0 S Union Ave, Bakersfield, CA 93307",0.46,310000.0,acres lot,35.3489,-118.999
482,"W Barril Spring Rd, Palmdale, CA 93551",4.99,305000.0,acres lot,34.6013,-118.17911
483,"0 K Ave #6, Lancaster, CA 93535",2.5,300000.0,acres lot,32.6824,-117.09702
484,"0 Vac Avenue J Vic 115th Sta, Lancaster, CA 93536",39.87,300000.0,acres lot,34.690,-118.111
485,"0 Mariel Ave #37, Edwards, CA 93523",6.3,300000.0,acres lot,35.0229,-117.83447
486,"0 Highway 58, Bakersfield, CA 93314",1.07,300000.0,acres lot,35.357,-119.1705
487,"0 Rickenbacker Ct, California City, CA 93505",0.15883838383838383,300000.0,sqft lot,35.1467,-118.01028
488,"E Avenue M #185, Lancaster, CA 93535",78.34,300000.0,acres lot,34.6384,-117.85397
489,"Avenue K8 Sierra Hwy, Lancaster, CA 93535",1.25,300000.0,acres lot,34.666,-117.6883
490,"36 E Avenue F #10-X, Lancaster, CA 93535",5.45,300000.0,acres lot,34.7392,-118.1292
491,"86 Penhaven Ln, Palmdale, CA 93551",99.03,300000.0,acres lot,34.620,-118.2829
492,"Penhaven Lane & Abraca Rd, Palmdale, CA 93551",100.0,300000.0,acres lot,34.6013,-118.17911
493,"Avenue Q Drt Vic #103, Palmdale, CA 93591",26.45,300000.0,acres lot,34.5820,-117.7610
494,"0 Vac Avenue L8 Drt Vic 75th St E, Palmdale, CA 93552",4.92,300000.0,acres lot,34.625,-117.9968
495,"Vacant Land, Mojave, CA 93501",10.0,300000.0,acres lot,35.052,-118.17396
496,"Mariel Ave, Edwards, CA 93523",6.3,300000.0,acres lot,35.0229,-117.83447
497,"0 Vac Vic Poppy Blvd, Mojave, CA 93501",171.64,299900.0,acres lot,35.052,-118.17396
498,"20028 Tehachapi Willow Springs Rd #2, Tehachapi, CA 93561",19.46,298000.0,acres lot,35.110,-118.3944
499,"W Avenue L4, Lancaster, CA 93534",2.43,295000.0,acres lot,34.657,-118.1316
500,"0 Sunny Ln, Tehachapi, CA 93561",22.96,290000.0,acres lot,35.103,-118.4849
501,"0 Sunny Ln #0, Tehachapi, CA 93561",22.96,290000.0,acres lot,35.103,-118.4849
502,"0 175th St E #W, Lancaster, CA 93536",76.58,290000.0,acres lot,34.6761,-118.20558
503,"175th St #W, Lancaster, CA 93536",76.58,290000.0,acres lot,34.73903,-118.439834
504,"Ridgecrest Blvd, Ridgecrest, CA 93555",0.37,290000.0,acres lot,35.6221,-117.6556
505,"181-340 One 0 2 Richard Ave, Cantil, CA 93519",54.28,288888.0,acres lot,35.2723,-118.00346
506,"181-340 Richard Ave #1, Mojave, CA 93501",54.28,288888.0,acres lot,35.045,-118.1650
507,"20028 Tehachapi Willow Springs Rd, Tehachapi, CA 93561",19.46,288000.0,acres lot,35.110,-118.3944
508,"0 E Green Trl, Frazier Park, CA 93225",1.44,285000.0,acres lot,34.8227,-118.94482
509,"46121 53rd St W, Lancaster, CA 93536",2.69,280000.0,acres lot,34.721,-118.2261
